barcode,author,title,440$v(volume),publisher,copyrightdate,pages,ClassificationNumber,041$h(language),3(stockhead),homebranch,650$a(subject),price,365$c(currency),923$d(billdate),923$n(billnumber),942$c(bookcategory),952$c(section),952$8(booktype),952$e(sourceofpurchase),952$1(loststatus)
LGARC#1731,Kilmer W O,Construction Drawings and Details for Interiors,,Wiley,2009,310p,ARC,,,ARC,,4676.4,,,,,,,,
LGARC#1732,Gilly Love,Making the Most of Outdoor Space,,Rizzoli,1998,79p,ARC,,,ARC,,1436.4,,,,,,,,
LGARC#1733,Mitton M,Resedential Interior Design,,Wiley,2011,293p,ARC,,,ARC,,4676.4,,,,,,,,
LGARC#1734,Uffelen  C V,Low Price Houses,,Braun,2011,255p,ARC,,,ARC,,4813.98,,,,,,,,
LGARC#1735,Pegler M M,Contemporary Exibit Design,,VRP,2006,175p,ARC,,,ARC,,3100.96,,,,,,,,
LGARC#1736,Roger Yes,Corporate Interiors,,VRP,2007,294p,ARC,,,ARC,,10796.4,,,,,,,,
LGARC#1737,Kramer S,Colleges and Universities,,Braun,2006,348p,ARC,,,ARC,,5540.7,,,,,,,,
LGARC#1738,Obermeyer T,Architectural Drafting Residential and Commercial,,McGraw Hill,1993,29.30p,ARC,,,ARC,,1995,,,,,,,,
LGARC#1739,ArchWorld,Landscape Architecture Environment Design,,Archworld,2010,159p,ARC,,,ARC,,1619,,,,,,,,
LGARC#1740,ArchWorld,Landscape Architecture Environment Design,,Archworld,2010,159p,ARC,,,ARC,,1619,,,,,,,,
LGARC#1741,Maheshwari Sanjeev,Ancient Indian Architecture,,CBS,2012,237p,ARC,,,ARC,,375,,,,,,,,
LGARC#1742,Khan Sharmin,History of Indian Architecture,,CBS,2012,128p,ARC,,,ARC,,260,,,,,,,,
LGARC#1743,Yoder E J,Principles of Pavement Design,,Wiley India,2012,711p,ARC,,,ARC,,1295,,,,,,,,
LGARC#1744,Kochhar Sameer,Infrastructure & Governance,,Academic Foundation,1991,166p,ARC,,,ARC,,695,,,,,,,,
LGARC#1745,Dwivedi D N,Principles of Economics,,Vikas Publicatin,1996,627p,ARC,,,ARC,,550,,,,,,,,
LGARC#1746,Jhingan M L,Economics of Development and Planning,,Vrinda Publication,2016,648p,ARC,,,ARC,,290,,,,,,,,
LGARC#1747,Leonie S,Making the Invisible Visible,,University of California,1998,270p,ARC,,,ARC,,2217.3,,,,,,,,
LGARC#1748,Ian Bracken,Urban Planning Methods,,Routledge,2007,400p,ARC,,,ARC,,2610,,,,,,,,
LGARC#1749,Bhatacharjee S K,Foundation of PERT/CPM and Project Management,,Khanna Publishers,2017,448p,ARC,,,ARC,,199,,,,,,,,
LGARC#1750,Deodhar S V,Building Science and Planning,,Khanna Publishers,2015,608p,ARC,,,ARC,,349,,,,,,,,
LGARC#1751,Garg S K,Ecology and EnvironmentStudies,,Khanna Publishers,2015,712p,ARC,,,ARC,,340,,,,,,,,
LGARC#1752,Garg S K,Environment Study and Green Technology,,Khanna Publishers,2015,548p,ARC,,,ARC,,250,,,,,,,,
LGARC#1753,Giri N K,Alternate Energy,,Khanna Publishers,2016,1274p,ARC,,,ARC,,499,,,,,,,,
LGARC#1754,Guha P K,Quantity Surveying,,Khanna Publishers,2013,399p,ARC,,,ARC,,0,,,,,,,,
LGARC#1755,Jain A K,The Idea of Green Building,,Khanna Publishers,2014,454p,ARC,,,ARC,,299,,,,,,,,
LGARC#1756,Jain V K,Automation System in Smart & Green Buildings,,Khanna Publishers,2016,1254p,ARC,,,ARC,,399,,,,,,,,
LGARC#1757,Jain V K,Handbook of Designing and Installation of Services in High Rise Building Complexes,,Khanna Publishers,,932p,ARC,,,ARC,,349,,,,,,,,
LGARC#1758,Jain A K,Planning Design and Engineering of Sustainable Urban Transport Systems,,Khanna Publishers,2015,660p,ARC,,,ARC,,349,,,,,,,,
LGARC#1759,Jha J,Building Construction,,Khanna Publishers,,938,ARC,,,ARC,,299,,,,,,,,
LGARC#1760,Rao S,Energy Technology,,Khanna Publishers,2015,1144p,ARC,,,ARC,,349,,,,,,,,
LGARC#1761,Uppal S L,Electrical Wiring Estimating & Costing,,Khanna Publishers,2016,912p,ARC,,,ARC,,349,,,,,,,,
LGARC#1762,Agor R,Surveying and Leveling,,Khanna Publishers,2011,1060p,ARC,,,ARC,,265,,,,,,,,
LGARC#1763,Rai G D,Non Conventional Energy Sources,,Khanna Publishers,2011,911p,ARC,,,ARC,,230,,,,,,,,
LGARC#1764,Mona Doctor Pingel,Piero and Gloria Cicionesi,,Mapin Publishing,1999,204p,ARC,,,ARC,,2750,,,,,,,,
LGARC#1765,Council of Architecture,Brinda Somaya: Works & Continuities,,Mapin Publishing,2018,491p,ARC,,,ARC,,3950,,,,,,,,
LGARC#1766,Michael Pawlyn,Biomimicry in Architecture,,RIBA,2016,165p,ARC,,,ARC,,4157.35,,,,,,,,
LGARC#1767,Paul Laseau,Graphic Thinking for Architects & Designers,,John Wiley,2001,246p,ARC,,,ARC,,5475,,,,,,,,
LGARC#1768,Koenigsberger,Manual of tropical housing and building,,,,,ARC,,,ARC,,150,,,,,,,,
LGARC#1769,Walker,"Glossary of art, architecture and design",,,,,ARC,,,ARC,,,,,,,,,,
LGARC#1770,Wallbank,"Civilization,Past and Present",,,,,ARC,,,ARC,,,,,,,,,,
LGARC#1771,Strayer,Mainstream of Civilization,,,,,ARC,,,ARC,,,,,,,,,,
LGARC#1772,Perenyi,Town & Enviromes,,,,,ARC,,,ARC,,,,,,,,,,
LGARC#1773,,Illustration guide to trees,,,,,ARC,,,ARC,,,,,,,,,,
LGARC#1774,Tutt,V.N.R.metric H.B.of architectural standerds,,,,,ARC,,,ARC,,,,,,,,,,
LGARC#1775,Macmilla,Encyclopedia of architecture and technological changes,,,,,ARC,,,ARC,,,,,,,,,,
LGARC#1776,Merritt,Building construction H.B.,,,,,ARC,,,ARC,,,,,,,,,,
LGARC#1777,Palmes,History in Architecture,,,,,ARC,,,ARC,,,,,,,,,,
LGARC#1778,Palmes,History of architecture,,,,,ARC,,,ARC,,,,,,,,,,
LGARC#1779,Kerry,Aarchitecture of Wren,,,,,ARC,,,ARC,,,,,,,,,,
LGARC#1780,Stoltengberg,Artist and built enveronment,,,,,ARC,,,ARC,,,,,,,,,,
LGARC#1781,Zakes,Lifespace,,,,,ARC,,,ARC,,,,,,,,,,
LGARC#1782,Gallion,Urban Pattern,,,,,ARC,,,ARC,,,,,,,,,,
LGARC#1783,Kelly,People and spaces,,,,,ARC,,,ARC,,,,,,,,,,
LGARC#1784,Lyall,The state of British architecture,,,,,ARC,,,ARC,,,,,,,,,,
LGARC#1785,,The Making of an architect 1881-1981,,,,,ARC,,,ARC,,,,,,,,,,
LGARC#1786,Oles,Architectural Illustration,,,,,ARC,,,ARC,,,,,,,,,,
LGARC#1787,Bies,Architecture drafting structure & environment,,,,,ARC,,,ARC,,,,,,,,,,
LGARC#1788,,Celebrity homes,,,,,ARC,,,ARC,,,,,,,,,,
LGARC#1789,Alastair,The Architect of London,,,,,ARC,,,ARC,,,,,,,,,,
LGARC#1790,Beddome,The building estimating book,,,,,ARC,,,ARC,,,,,,,,,,
LGARC#1791,Beddome,The building estimating book,,,,,ARC,,,ARC,,,,,,,,,,
LGARC#1792,Beddome,The building estimating book,,,,,ARC,,,ARC,,,,,,,,,,
LGARC#1793,Beddome,The building estimating book,,,,,ARC,,,ARC,,,,,,,,,,
LGARC#1794,Johnson H.,The principal of gardening,,,,,ARC,,,ARC,,,,,,,,,,
LGARC#1795,Meyer.W.T.,Energy economics and building design,,,,,ARC,,,ARC,,,,,,,,,,
LGARC#1796,"Cress, Well",Transport and environment,,,,,ARC,,,ARC,,,,,,,,,,
LGARC#1797,Clouston,Tress in town,,,,,ARC,,,ARC,,,,,,,,,,
LGARC#1798,Cherry,Urban planning problem,,,,,ARC,,,ARC,,,,,,,,,,
LGARC#1799,Gopal B.,Element of ecology,,,,,ARC,,,ARC,,,,,,,,,,
LGARC#1800,Gopal B.,Element of ecology,,,,,ARC,,,ARC,,,,,,,,,,
LGARC#1801,Muller,Architectural drawing,,,,,ARC,,,ARC,,,,,,,,,,
LGARC#1802,Edless,Illustrated encyclopedia (Trees),,,,,ARC,,,ARC,,,,,,,,,,
LGARC#1803,Cross well,Rural transport and planning,,,,,ARC,,,ARC,,,,,,,,,,
LGARC#1804,Kenya,Design primer for hot climate,,,,,ARC,,,ARC,,,,,,,,,,
LGARC#1805,Parvathamma, Housing Rural Poor and their living conditions,,,,,ARC,,,ARC,,,,,,,,,,
LGARC#1806,Crowe,Gardens of Mughal India,,,,,ARC,,,ARC,,,,,,,,,,
LGARC#1807,Hall,Beginners guide of Domestic lighting,,,,,ARC,,,ARC,,,,,,,,,,
LGARC#1808,Lyons,Domestic lighting,,,,,ARC,,,ARC,,,,,,,,,,
LGARC#1809,Khan,Charles Correa,,,,,ARC,,,ARC,,,,,,,,,,
LGARC#1810,India,Architecture Directory,,,,,ARC,,,ARC,,,,,,,,,,
LGARC#1811,Tilletson,The rajput palace,,,,,ARC,,,ARC,,,,,,,,,,
LGARC#1812,Fass,The Forts of India,,,,,ARC,,,ARC,,,,,,,,,,
LGARC#1813,Callender J,Time Saver Standard for Building Type,,McGraw Hill,1987,653p,ARC,,,ARC,,1600,,,,,,,,
LGARC#1814,Callender J,Time Saver Standard for Building Type,,McGraw Hill,1987,653p,ARC,,,ARC,,1600,,,,,,,,
LGARC#1815,Callender J,Time Saver Standard for Building Type,,McGraw Hill,1987,653p,ARC,,,ARC,,1600,,,,,,,,
LGARC#1816,Callender J,Time Saver Standard for Building Type,,McGraw Hill,1987,653p,ARC,,,ARC,,1600,,,,,,,,
LGARC#1817,V Paul,Principles of Air Conditioning,,Galgotia,1988,405p,ARC,,,ARC,,50,,,,,,,,
LGARC#1818,Dutta B N,Estimating and Costing in Civil Engineering,,S Dutta,1982,906p,ARC,,,ARC,,65,,,,,,,,
LGARC#1819,Uppal D,Electrical Wiring Estimating and Costing,,Khanna,1981,515p,ARC,,,ARC,,22,,,,,,,,
LGARC#1820,Palton W J,Construction Materials,,Prentice Hall of India,1976,394p,ARC,,,ARC,,611.5,,,,,,,,
LGARC#1821,"Davern,Jeanne",Places for People,,,1976,244p,ARC,,,ARC,,905.5,,,,,,,,
LGARC#1822,Taylor,Fire Precaution Act in Practice,,Archiect Press,1978,78p,ARC,,,ARC,,218.25,,,,,,,,
LGARC#1823,Victoria,Art of Interior Design,,Newyork,1982,273p,ARC,,,ARC,,476.2,,,,,,,,
LGARC#1824,Fisher R.F.,Engineering for architecture,,McGraw Hill,1980,277p,ARC,,,ARC,,755.25,,,,,,,,
LGARC#1825,"Norral, white",Architecture book,,Alfred,1976,343p,ARC,,,ARC,,142.3,,,,,,,,
LGARC#1826,Hay,Public Municipal and Commercial Building,,Newyork,1980,213p,ARC,,,ARC,,896.2,,,,,,,,
LGARC#1827,Maurice,Houses of history,,Fabes,1986,290p,ARC,,,ARC,,800.25,,,,,,,,
LGARC#1828,Yadav.,Cities & Housing,,Concept,1987,307p,ARC,,,ARC,,340,,,,,,,,
LGARC#1829,Hans,Public Housing Construction & Management,,Vimal,1987,322p,ARC,,,ARC,,120,,,,,,,,
LGARC#1830,"Smith,T.Roger",History of Architectural Systems,,Omega House,1987,501p,ARC,,,ARC,,435.05,,,,,,,,
LGARC#1831,Heath,Method in Architecture,,John Wiley,1984,241p,ARC,,,ARC,,826,,,,,,,,
LGARC#1832,Nanavati,Professional Practice,,Lakhani Books,1988,416p,ARC,,,ARC,,60,,,,,,,,
LGARC#1833,Nanavati,Professional Practice,,Lakhani Books,1988,416p,ARC,,,ARC,,60,,,,,,,,
LGARC#1834,Knoble Hance,International Interiors,,Thomas,1988,255p,ARC,,,ARC,,1047.6,,,,,,,,
LGARC#1835,Baroda,Places of India,,Collins,1985,245p,ARC,,,ARC,,873,,,,,,,,
LGARC#1836,Collins,Black & White development,,Nevilee,1987,96p,ARC,,,ARC,,173.15,,,,,,,,
LGARC#1837,Sally King,The Kitchen hand book,,Petham Book,1986,96p,ARC,,,ARC,,231.35,,,,,,,,
LGARC#1838,Bhole Vijya,Housing & Urban Development in India,,Classical Pub,1988,199p,ARC,,,ARC,,200,,,,,,,,
LGARC#1839,Swan,Management of Sites and Services Housing,,John Wiley,1983,150p,ARC,,,ARC,,396.71,,,,,,,,
LGARC#1840,Steadman,Architectureal Morphology,,John Wiley,1983,276p,ARC,,,ARC,,407.4,,,,,,,,
LGARC#1841,Cammock,Primary Health Care Buildings,,The Architectural,1981,93p,ARC,,,ARC,,305.55,,,,,,,,
LGARC#1842,Wayne Andrew,Architecture Ambition American,,Coller Macmillan,1978,332p,ARC,,,ARC,,396.71,,,,,,,,
LGARC#1843,Catunes A J,Scientific methods of Urban Analysis,,University of Illonis,1972,336p,ARC,,,ARC,,317.21,,,,,,,,
LGARC#1844,Rockson,School Architecture,,,1972,440p,ARC,,,ARC,,320.1,,,,,,,,
LGARC#1845,Wagner,Energy Efficient Buildings,,Mcgrawhill,1980,182p,ARC,,,ARC,,746.5,,,,,,,,
LGARC#1846,Reaburn,Architecture of the Western World,,Popular Press,1984,304p,ARC,,,ARC,,636,,,,,,,,
LGARC#1847,Edward belts,Creative landscape painting,,Walson,1978,146p,ARC,,,ARC,,285.41,,,,,,,,
LGARC#1848,Legett,Planning fiexible learning places,,McGrawhill,1977,183p,ARC,,,ARC,,587.5,,,,,,,,
LGARC#1849,Mildned Archer,India popular painting,,UBS,1978,196p,ARC,,,ARC,,727.5,,,,,,,,
LGARC#1850,Burchfield,Dark Room Art,,American Photo,1981,160p,ARC,,,ARC,,317.21,,,,,,,,
LGARC#1851,Stan Smith,Drawing & Skeching,,Eburry Press,1982,176p,ARC,,,ARC,,260.45,,,,,,,,
LGARC#1852,"Charles,K.",Public Municipal & Community Building,,Mcgrawhill,1980,213p,ARC,,,ARC,,930.15,,,,,,,,
LGARC#1853,Fair catcher,V.N.R Metric Handbook,,VNR,1977,206p,ARC,,,ARC,,126.41,,,,,,,,
LGARC#1854,Callender,Time Saver Standard for Building Types,,Mcgrawhill,1987,1276p,ARC,,,ARC,,508.8,,,,,,,,
LGARC#1855,"Good,J.H.",Painting & Decorating,,George Godan,1977,144p,ARC,,,ARC,,145.5,,,,,,,,
LGARC#1856,Loew,Local Planning,,Pembridge,1979,172p,ARC,,,ARC,,144.05,,,,,,,,
LGARC#1857,Fletcher.s,A Histrory Of Architecture,,C.B.C,1992,1622p,ARC,,,ARC,,695,,,,,,,,
LGARC#1858,Tall,Advanced in Tall Building,,CBS,1987,693p,ARC,,,ARC,,500,,,,,,,,
LGARC#1859,Fletcher.s,A Histrory Of Architecture,,C.B.C,1992,1622p,ARC,,,ARC,,695,,,,,,,,
LGARC#1860,Fletcher.s,A Histrory Of Architecture,,C.B.C,1992,1622p,ARC,,,ARC,,695,,,,,,,,
LGARC#1861,Fletcher.s,A Histrory Of Architecture,,C.B.C,1992,1622p,ARC,,,ARC,,695,,,,,,,,
LGARC#1862,Pandit/Gupta,Torsion in concrete Structures,,C.B.S. Pub. New Delhi,1991,512p,ARC,,,ARC,,450,,,,,,,,
LGARC#1863,Mckay W B,Building Construction Metric: Vol-II,,Orient Longman,1991,143p,ARC,,,ARC,,80,,,,,,,,
LGARC#1864,Mckay W B,Building Construction Metric: Vol-II,,Orient Longman,1991,143p,ARC,,,ARC,,80,,,,,,,,
LGARC#1865,Mckay W B,Building Construction Metric: Vol-III,,Orient longman,1991,162p,ARC,,,ARC,,100,,,,,,,,
LGARC#1866,Mckay J K,Building Construction Metric: Vol-IV,,Orient Longman,1993,275p,ARC,,,ARC,,120,,,,,,,,
LGARC#1867,Mckay J K,Building Construction Metric: Vol-IV,,Orient Longman,1993,275p,ARC,,,ARC,,120,,,,,,,,
LGARC#1868,Koenigsberger,Manual of Tropical Housing and Building Climatic Design,,Orient Longman,1992,320p,ARC,,,ARC,,150,,,,,,,,
LGARC#1869,Koenigsberger,Manual of Tropical Housing and Building Climatic Design,,Orient Longman,1992,320p,ARC,,,ARC,,150,,,,,,,,
LGARC#1870,Robbins,Daylight Design and Analysis,,VNR,1986,876p,ARC,,,ARC,,3904.32,,,,,,,,
LGARC#1871,Callender J,Time Saver Standards for Building Types,,McGrawHill,1983,1412p,ARC,,,ARC,,1543.8,,,,,,,,
LGARC#1872,"Brown, Pery",Indian Architecture (Islamic Period),,Tarapurwala,1962,134p,ARC,,,ARC,,950,,,,,,,,
LGARC#1873,Bindra S P,Building Construction,,Dhanpat Rai,1996,1074p,ARC,,,ARC,,85,,,,,,,,
LGARC#1874,Punmia B C,Building Construction,,Laxmi,1995,846p,ARC,,,ARC,,120,,,,,,,,
LGARC#1875,Dargan C R,Engineering Drawing & Design,,New Age Publication,1994,312p,ARC,,,ARC,,52,,,,,,,,
LGARC#1876,Walkar T D,Residential Landscaping,,Vannastrand,1982,202p,ARC,,,ARC,,1013.76,,,,,,,,
LGARC#1877,"William,M.C.Lam",Sun lighting as fermgiver for arch.,,New Age Publication,1986,464p,ARC,,,ARC,,3928.32,,,,,,,,
LGARC#1878,Lorenz Z,Illustrating Architecture,,Vannastranns,1985,192p,ARC,,,ARC,,2069.75,,,,,,,,
LGARC#1879,Devido,Innovative Management Techniques,,Whteney,1984,207p,ARC,,,ARC,,1320,,,,,,,,
LGARC#1880,Bush A,Photography Architecture,,Vannostrand,1987,231p,ARC,,,ARC,,2238.72,,,,,,,,
LGARC#1881,"Richard,L.Austin",Design the Natural Landscape,,,1984,117p,ARC,,,ARC,,1098.2,,,,,,,,
LGARC#1882,Orr F,Scale in Architecture,,Vannostrand,1985,118p,ARC,,,ARC,,1309.44,,,,,,,,
LGARC#1883,Blackwell,International Contract Design,,Abbovilee Press,1990,256p,ARC,,,ARC,,3291.2,,,,,,,,
LGARC#1884,Mohanty,Urbanisation In Devlpoing Countres,,C.P.C,1993,421p,ARC,,,ARC,,450,,,,,,,,
LGARC#1885,Means. Co.,Home Improvement Cost Guide,,Consumers,1985,248p,ARC,,,ARC,,95,,,,,,,,
LGARC#1886,Means. Co.,Home Improvement Cost Guide,,Consumers,1985,248p,ARC,,,ARC,,95,,,,,,,,
LGARC#1887,Means. Co.,Home Improvement Cost Guide,,Consumers,1985,248p,ARC,,,ARC,,95,,,,,,,,
LGARC#1888,Ernice Bryant,The building plan book,,,,,ARC,,,ARC,,,,,,,,,,
LGARC#1889,Fletcher.s,A Histrory Of Architecture,,C.B.C,1992,1622p,ARC,,,ARC,,995,,,,,,,,
LGARC#1890,Dechiara,Time Sever Standardsintrion Design,,Magra Hill,1992,1760,ARC,,,ARC,,1670,,,,,,,,
LGARC#1891,Alanphillips,Lobby Design Hotels & Offices,,Rojovision,1991,224p,ARC,,,ARC,,995,,,,,,,,
LGARC#1892,"Micheal,Lettle Word",Landscape Detailing,,,,,ARC,,,ARC,,195,,,,,,,,
LGARC#1893,"Micheal,Lettle Word",Landscape Detailing,,,,,ARC,,,ARC,,195,,,,,,,,
LGARC#1894,Deshiara,Time Saver Standard Publications for Interior Design and Space Planning,,McGraw Hill,1992,1160p,ARC,,,ARC,,0,,,,,,,,
LGARC#1895,"Charles,W.Harris",T.S.S.for Landscape arch.,,,,,ARC,,,ARC,,,,,,,,,,
LGARC#1896,Bhatt,After The Masters,,Mapin,1990,221p,ARC,,,ARC,,1486,,,,,,,,
LGARC#1897,Kurtich/Eakin,Interior Architecture,,VNR,1993,484p,ARC,,,ARC,,2106.3,,,,,,,,
LGARC#1898,Pile,Interior Design,,Abrams,1988,488p,ARC,,,ARC,,1752,,,,,,,,
LGARC#1899,Sharp D,Twentieth Century Architecture,,Factonfile,1991,427p,ARC,,,ARC,,1752,,,,,,,,
LGARC#1900,Sanoffh,Visual Research Methods in Design,,VNR,1991,223p,ARC,,,ARC,,1223.4,,,,,,,,
LGARC#1901,Callender J H,Time Saver Standard for Architecture Design,,MCGrawHill,1983,112p,ARC,,,ARC,,1409.4,,,,,,,,
LGARC#1902,Moughtin,Urban Design Ornament and Decoration,,Butterworth,1995,164p,ARC,,,ARC,,1654.95,,,,,,,,
LGARC#1903,Thompson G,Library Building,,Butter Worth,1995,224p,ARC,,,ARC,,1682.4,,,,,,,,
LGARC#1904,Snyder S D,Building Interiors Plants and Automation,,PrenticeHall,1990,307p,ARC,,,ARC,,595,,,,,,,,
LGARC#1905,Scully V,Architecture The Natural and The Man made,,Cullins,1991,388p,ARC,,,ARC,,1444,,,,,,,,
LGARC#1906,Percy & Brown,Indian Architecture (Buddhist & Hindu),,Taraporewala,1996,216p,ARC,,,ARC,,1997,,,,,,,,
LGARC#1907,Percy & Brown,Indian Architecture (Islamic Period),,Taraporewala,1995,134p,ARC,,,ARC,,1997,,,,,,,,
LGARC#1908,"Philip,Pregill",Landscape in history,,,,,ARC,,,ARC,,3028.8,,,,,,,,
LGARC#1909,KAsprisin R J,Watercolor in Architectural Design,,VMR,1989,268p,ARC,,,ARC,,2292.35,,,,,,,,
LGARC#1910,Conran T,Essential House Book,,CSB,1994,272p,ARC,,,ARC,,1505,,,,,,,,
LGARC#1911,Mimar,Mimar Architecture Development 1991,,Mimar,1992,p,ARC,,,ARC,,3010,,,,,,,,
LGARC#1912,Dardas A S,Electrical Systems for Architectures,,McGrawHill,1995,389p,ARC,,,ARC,,1768.9,,,,,,,,
LGARC#1913,Pile J F,Interior Design,,Newyork,1988,540p,ARC,,,ARC,,3913,,,,,,,,
LGARC#1914,Suraj Singh,Civil Engineering Building Practice,,CBS,1996,648p,ARC,,,ARC,,250,,,,,,,,
LGARC#1915,"Herubin,C.A.",Construction site planning & development,,,,,ARC,,,ARC,,1823.05,,,,,,,,
LGARC#1916,"Sheppard, S R J",Visual Simulation,,VNR,1989,215p,ARC,,,ARC,,2036.04,,,,,,,,
LGARC#1917,Simmons H L,The Architectures Remodeling Renovation & Restoration Handbook,,XMR,1989,348p,ARC,,,ARC,,3162.36,,,,,,,,
LGARC#1918,ARCJ,Community homes,,XMR,1985,177p,ARC,,,ARC,,2599.2,,,,,,,,
LGARC#1919,Muller,Architectural drawing,,PHI,1985,524p,ARC,,,ARC,,2039.65,,,,,,,,
LGARC#1920,Shah/Kale,Building Drawing,,Mcgraw Hill,2002,404,ARC,,,ARC,,250,,,,,,,,
LGARC#1921,Chiara De.J,Time Saver Standard For Housing And Residential Development,,Mcgrawhill,1995,1114,ARC,,,ARC,,2621,,,,,,,,
LGARC#1922,Chiara De.J,Time Saver Standard For Housing And Residential Development,,Mcgrawhill,1995,1114,ARC,,,ARC,,2621,,,,,,,,
LGARC#1923,Chales Correa,Housing And Urbanisation,,UDRI,1999,143,ARC,,,ARC,,595,,,,,,,,
LGARC#1924,Watson D.,Time Saver Standard For Urban Design,,McGraw Hill,2003,,ARC,,,ARC,,7290,,,,,,,,
LGARC#1925,Mapelli E.G.,Urban Environments,,Wiley Acode,2001,224,ARC,,,ARC,,2136,,,,,,,,
LGARC#1926,Zelnik/ Panero,Time Saver Standard For Housing & Residential Development,,McGraw Hill,1995,1114,ARC,,,ARC,,2503,,,,,,,,
LGARC#1927,Jain A.K.,Ecology And Natural Resourse Management,,M.Pub.,2001,427,ARC,,,ARC,,600,,,,,,,,
LGARC#1928,Subrahmanyam V.V.,Urban Economics Developments in India,,Galgotia,1998,439,ARC,,,ARC,,475,,,,,,,,
LGARC#1929,Rao. M. Pratap,Urban Planning Theory & Practice,,C.B.S.,2001,211,ARC,,,ARC,,125,,,,,,,,
LGARC#1930,"Cengel, Y.A.",Heat and Mass Transfer,,Mcgraw Hill,2008,879,ARC,,,ARC,,399,,,,,,,,
LGARC#1931,Ramamurtham,Design of Reinforced Concrete Structures,,Dhanpat Rai,2005,1508,ARC,,,ARC,,460,,,,,,,,
LGARC#1932,"Fletcher, Banister",A History of Architecture,,CBS PUBLISHERS & DISTRIBUTORS,2012,1794,ARC,,,ARC,,1995,,,,,,,,
LGARC#1933,"Fletcher, Banister",A History of Architecture,,CBS PUBLISHERS & DISTRIBUTORS,2012,1794,ARC,,,ARC,,1995,,,,,,,,
LGARC#1934,"Fletcher, Banister",A History of Architecture,,CBS PUBLISHERS & DISTRIBUTORS,2012,1794,ARC,,,ARC,,1995,,,,,,,,
LGARC#1935,"Fletcher, Banister",A History of Architecture,,CBS PUBLISHERS & DISTRIBUTORS,2012,1794,ARC,,,ARC,,1995,,,,,,,,
LGARC#1936,Dwivedi / Shukla,Basic Civil Engineering and Engineering Mechanics,,Dhanpat Rai,2013,18.37,ARC,,,ARC,,240,,,,,,,,
LGARC#1937,Dwivedi / Shukla,Basic Civil Engineering and Engineering Mechanics,,Dhanpat Rai,2013,18.37,ARC,,,ARC,,240,,,,,,,,
LGARC#1938,Percy Brown,Indian Architecture (Buddhist & Hindu),,Kiran Book Agency,2013,216,ARC,,,ARC,,2500,,,,,,,,
LGARC#1939,Percy Brown,Indian Architecture (Buddhist & Hindu),,Kiran Book Agency,2013,216,ARC,,,ARC,,2500,,,,,,,,
LGARC#1940,Percy Brown,Indian Architecture (Buddhist & Hindu),,Kiran Book Agency,2013,216,ARC,,,ARC,,2500,,,,,,,,
LGARC#1941,Percy Brown,Indian Architecture (Buddhist & Hindu),,Kiran Book Agency,2013,216,ARC,,,ARC,,2500,,,,,,,,
LGARC#1942,Percy Brown,Indian Architecture (Islamic Period),,Kiran Book Agency,2013,125,ARC,,,ARC,,2200,,,,,,,,
LGARC#1943,Percy Brown,Indian Architecture (Islamic Period),,Kiran Book Agency,2013,125,ARC,,,ARC,,2200,,,,,,,,
LGARC#1944,Percy Brown,Indian Architecture (Islamic Period),,Kiran Book Agency,2013,125,ARC,,,ARC,,2200,,,,,,,,
LGARC#1945,Percy Brown,Indian Architecture (Islamic Period),,Kiran Book Agency,2013,125,ARC,,,ARC,,2200,,,,,,,,
LGARC#1946,"Grover , Satish",Buddhist and Hindu Architecture in India,,Kiran Book Agency,2012,237,ARC,,,ARC,,995,,,,,,,,
LGARC#1947,Ching F.D.K.,"Architecture , Form ,Space & order",,John Wiley,2007,431,ARC,,,ARC,,3072,,,,,,,,
LGARC#1948,Metcalf/ Eddy,Waste Water Engineering,,Mcgraw Hill,2013,1819,ARC,,,ARC,,1099,,,,,,,,
LGARC#1949,Krishan Arvind,Climate Responsive Architecture,,McGraw Hill,2014,409p,ARC,,,ARC,,2525,,,,,,,,
LGARC#1950,Mathew Fredeerick,101 Things I Learne in Architecture School,,MIT Press,2007,101p,ARC,,,ARC,,1198.36,,,,,,,,
LGARC#1951,Kevin Lyncb,The Image of the City,,MIT Press,1960,194p,ARC,,,ARC,,1767.5,,,,,,,,
LGARC#1952,Marc Treib,Modern Landscape Architecture,,MIT Press,,294p,ARC,,,ARC,,3322.9,,,,,,,,
LGARC#1953,Steen Eiler,Towns and Buildings,,MIT Press,1969,203p,ARC,,,ARC,,2545.2,,,,,,,,
LGARC#1954,Kevin Lynch,What Time is this Place,,MIT Press,1972,277p,ARC,,,ARC,,2262.4,,,,,,,,
LGARC#1955,Edward R Ford,The Details of Modern Architecture,,MIT Press,2003,371p,ARC,,,ARC,,3464.3,,,,,,,,
LGARC#1956,Edward R Ford,The Details of Modern Architecture,,MIT Press,2003,445p,ARC,,,ARC,,3464.3,,,,,,,,
LGARC#1957,Banerjee T,City Sense and City Design,,MIT Press,1995,852p,ARC,,,ARC,,4454.1,,,,,,,,
LGARC#1958,Fil Hearn,Ideas that Shaped Buildings,,MIT Press,2003,356p,ARC,,,ARC,,1905.36,,,,,,,,
LGARC#1959,Alexander C,The Timeless Way of Building,,Oxford,1979,552p,ARC,,,ARC,,4595.5,,,,,,,,
LGARC#1960,"Bhatia,Gautam",Laurie Baker,,,,,ARC,,,ARC,,,,,,,,,,
